close,volume,sma_50,ema_20,ema_50,rsi_14,macd,macd_signal,macd_histogram,bb_width,volatility_20d,close_lag_1,close_lag_5,volume_lag_1,rsi_signal,macd_signal_cross,target_direction,momentum,trend_strength,price_change,target_return_1d,volatility_ratio
0.08641164,19488000,0.1013926509022712,0.091896873,0.09749862,34.482686136717575,-0.005265641,-0.004610018,-0.000655623,0.2803065680489273,0.006460143,0.08127857,0.093256429,16979200.0,0,-1,1,-0.006844789000000004,-0.00560174699999999,0.0051330700000000035,0.0631540392504446,0.8464342336337899
0.087694868,10841600,0.1012814196944236,0.091496682,0.097114159,36.66641444396215,-0.00494124,-0.004676262,-0.000264978,0.2468835042461847,0.005633084,0.08641164,0.087694868,19488000.0,0,-1,1,0.0,-0.00561747700000001,0.0012832279999999974,0.01485017527731225,0.7952277671720757
0.09068992,14761600,0.1013669852912426,0.091419847,0.096862228,40.625682038487525,-0.004391849,-0.00461938,0.000227531,0.2208012003663512,0.005006091,0.087694868,0.082989581,10841600.0,0,1,1,0.007700338999999987,-0.005442380999999996,0.002995051999999998,0.03415310460356702,0.7772872713961434
0.094539724,19152000,0.101632208,0.1044263625893144,0.1041504219599255,37.49941714802227,-0.002208218,4.0539199713867866e-05,-0.002248757,0.224235944,0.005932894,0.091117635,0.1095118820667266,23766400.0,0,-1,1,-0.014972158066726596,0.0002759406293889044,0.003422089000000003,0.04245018630515962,0.9756150102095257
0.089834385,16172800,0.1013926658034324,0.09124281,0.096370183,45.45488191078645,-0.003532246,-0.004283211,0.000750965,0.2127364002234373,0.004805043,0.091117635,0.08127857,11760000.0,0,1,0,0.008555815000000008,-0.0051273730000000045,-0.0012832499999999997,-0.04977102535226363,0.8630597736738053
0.09068992,16486400,0.089756999,0.086690939,0.089792608,69.01395218084235,-0.000213396,-0.001019691,0.000806295,0.2601888109384988,0.005488669,0.090262152,0.084700622,31404800.0,0,1,1,0.00598929799999999,-0.0031016690000000013,0.00042776799999999504,0.009523469215044988,1.021498128046231
0.1078008562326431,39446400,0.095831497,0.1035768802439208,0.09825426,72.36919181594587,0.004587548,0.003780973,0.000806574,0.3223760620267678,0.008153714,0.1078008562326431,0.1129338294267654,40432000.0,-1,1,1,-0.005132973194122301,0.0053226202439208,0.0,0.18867517175715998,1.3873272921963826
0.070583925,37475200,0.08092757,0.07353479,0.080546369,37.83803820285328,-0.00373109,-0.004323847,0.000592757,0.3755985890786171,0.00694714,0.074433714,0.065450184,19376000.0,0,1,0,0.005133741000000011,-0.007011579000000004,-0.0038497889999999924,-0.34523780731690945,1.108794010111257
0.067589685,28380800,0.063431414,0.065380257,0.066609111,68.57121390006998,0.001526597,0.001048505,0.000478092,0.1394644462054279,0.002282753,0.068445191,0.06630642,36915200.0,0,1,0,0.0012832649999999918,-0.0012288540000000014,-0.0008555060000000059,-0.04242099033172231,0.4123869439810988
0.063311398,20428800,0.062464553,0.063714945,0.064801762,40.47458501492071,-0.000145995,-0.000164853,1.8857374013255343e-05,0.094465066,0.001494169,0.064166896,0.062883623,37564800.0,0,1,0,0.00042777500000000523,-0.0010868170000000038,-0.0008554979999999962,-0.06329792778291532,0.30660381520570607
0.07614477,231302400,0.096464608,0.085113466,0.092106488,37.97434921732352,-0.005071313,-0.004292802,-0.00077851,0.2642877727297786,0.005623182,0.07700026,0.087694868,59248000.0,0,-1,1,-0.011550097999999995,-0.0069930220000000015,-0.0008554900000000004,0.20270239491473552,1.1475432919806647
0.079139784,37228800,0.095686049,0.084544544,0.09159799,46.83568834,-0.004923196,-0.004418881,-0.000504315,0.2715953218776551,0.005751071,0.07614477,0.080850825,231302400.0,0,-1,1,-0.0017110409999999965,-0.007053446000000005,0.002995014000000004,0.03933315446353047,1.3012464977533356
0.082989581,43747200,0.095035818,0.084396452,0.091260406,44.73726364429893,-0.00444394,-0.004423893,-2e-05,0.2679743440227757,0.005652904,0.079139784,0.07700026,37228800.0,0,-1,1,0.005989321000000006,-0.0068639540000000054,0.003849797000000002,0.04864553332619659,1.3586047236217473
0.088122614,36937600,0.094590922,0.084751325,0.091137355,50.58817671672178,-0.003608338,-0.004260782,0.000652444,0.2537380401804895,0.005336307,0.082989581,0.074006014,43747200.0,0,1,1,0.014116600000000007,-0.006386030000000001,0.005133032999999995,0.0618515353150173,1.1183647179081009
0.087267131,37811200,0.094223023,0.084990925,0.090985581,44.999197736331965,-0.002980787,-0.004004783,0.001023996,0.2531257535574792,0.005322077,0.088122614,0.07700026,36937600.0,0,1,0,0.010266870999999997,-0.005994656000000001,-0.0008554830000000041,-0.00970787135297646,0.9611654328878746
0.088122614,14604800,0.093915009,0.085289181,0.090873308,45.67820056778952,-0.002386903,-0.003681207,0.001294304,0.2555275233516333,0.00538897,0.087267131,0.07614477,37811200.0,0,1,1,0.011977844000000001,-0.005584126999999994,0.0008554830000000041,0.00980303798459925,0.9815499278741658
0.091545425,22019200,0.093564236,0.085885014,0.090899666,52.32543256820703,-0.001621364,-0.003269238,0.001647874,0.2654882053816881,0.005623172,0.088122614,0.079139784,14604800.0,0,1,1,0.012405640999999995,-0.005014652000000008,0.003422810999999998,0.038841460150058627,1.02900184932858
0.091117635,28156800,0.093222017,0.086383359,0.090908214,52.94198403427311,-0.001037231,-0.002822837,0.001785606,0.2692206856910691,0.005735339,0.091545425,0.082989581,22019200.0,0,1,0,0.008128053999999996,-0.004524854999999994,-0.00042778999999999734,-0.00467298065413968,1.046370731228516
0.089405864,7056000,0.092922558,0.086671217,0.090849298,51.13627232536038,-0.000704308,-0.002399131,0.001694823,0.2721009034913532,0.005806881,0.091117635,0.088122614,28156800.0,0,1,0,0.0012832499999999997,-0.004178081,-0.0017117710000000008,-0.018786385313885767,1.041539236772674
0.087694868,12275200,0.092580325,0.086768707,0.090725595,50.0,-0.000571935,-0.002033692,0.001461757,0.2721009034913532,0.005806881,0.089405864,0.087267131,7056000.0,0,1,0,0.0004277369999999975,-0.003956888000000006,-0.0017109960000000063,-0.01913740244152229,1.0237352784572946
0.084700622,12252800,0.092135431,0.086571747,0.090489321,55.55510640699668,-0.000700563,-0.001767066,0.001066503,0.2666495527083359,0.005670582,0.087694868,0.088122614,12275200.0,0,1,0,-0.0034219919999999987,-0.003917573999999993,-0.002994245999999992,-0.03414391364384051,0.9898772311628852
0.083845131,15993600,0.091134427,0.086150838,0.090010659,67.16425321,-0.000925261,-0.001442911,0.000517651,0.2538070054251442,0.005358111,0.084700622,0.091117635,9900800.0,0,1,0,-0.007272503999999999,-0.0038598210000000133,-0.0008554909999999999,-0.01010017376259642,0.9440675691704578
